Country_code,Date,New_confirmed,New_deaths
HU,2020-04-01,33,4

HU,2020-03-31,45,1

HU,2020-03-30,39,2

HU,2020-03-29,65,2

HU,2020-03-28,43,1

HU,2020-03-27,39,0

HU,2020-03-26,35,0

HU,2020-03-25,39,1

HU,2020-03-24,20,2

HU,2020-03-23,36,1

HU,2020-03-22,28,2

HU,2020-03-21,18,1

HU,2020-03-20,12,2

HU,2020-03-19,15,0

HU,2020-03-18,8,0

HU,2020-03-17,11,0

HU,2020-03-16,7,0

HU,2020-03-15,2,1

HU,2020-03-14,11,0

HU,2020-03-13,6,0

HU,2020-03-11,4,0

HU,2020-03-09,2,0

HU,2020-03-08,3,0

HU,2020-03-07,2,0

HU,2020-03-05,0,0

HU,2020-03-04,2,0

IS,2020-04-16,0,0

IS,2020-04-15,7,0

IS,2020-04-14,9,0

IS,2020-04-13,10,0

IS,2020-04-12,12,0

IS,2020-04-11,14,1

IS,2020-04-10,27,1

IS,2020-04-09,32,0

IS,2020-04-08,30,0

IS,2020-04-07,24,0

IS,2020-04-06,76,2

IS,2020-04-05,69,0

IS,2020-04-04,53,0

IS,2020-04-03,45,0

IS,2020-04-02,99,2

IS,2020-04-01,85,0

IS,2020-03-31,49,0

IS,2020-03-30,66,0

IS,2020-03-29,57,0

IS,2020-03-28,73,0

IS,2020-03-27,88,0

IS,2020-03-26,65,0

IS,2020-03-25,89,0

IS,2020-03-24,60,1

IS,2020-03-23,20,0

IS,2020-03-22,95,0

IS,2020-03-21,64,1

IS,2020-03-20,79,0

IS,2020-03-19,80,0

IS,2020-03-18,30,0

IS,2020-03-17,40,1

IS,2020-03-16,9,0

IS,2020-03-15,15,5

IS,2020-03-14,22,0

IS,2020-03-13,31,0

IS,2020-03-12,18,0

IS,2020-03-11,16,0

IS,2020-03-10,11,0

IS,2020-03-09,8,0

IS,2020-03-07,7,0

IS,2020-03-06,9,0

IS,2020-03-05,8,0

IS,2020-03-04,15,0

IS,2020-03-03,5,0

IS,2020-03-02,3,0

IS,2020-03-01,2,0

IS,2020-02-29,0,0

IS,2020-02-28,1,0

IN,2020-04-16,437,18

IN,2020-04-15,835,12

IN,2020-04-14,1034,35

IN,2020-04-13,1248,27

IN,2020-04-12,759,43

IN,2020-04-11,848,42

IN,2020-04-10,873,20

IN,2020-04-09,809,48

IN,2020-04-08,605,28

IN,2020-04-07,533,14

IN,2020-04-06,1190,37

IN,2020-04-05,506,13

IN,2020-04-04,515,14

IN,2020-04-03,24,0

IN,2020-04-02,545,14

IN,2020-04-01,601,23

IN,2020-03-31,146,3

IN,2020-03-30,227,5

IN,2020-03-29,37,3

IN,2020-03-28,100,4

IN,2020-03-27,160,0

IN,2020-03-26,70,8

IN,2020-03-25,121,2

IN,2020-03-24,37,0

IN,2020-03-23,103,3

IN,2020-03-22,66,3

IN,2020-03-21,86,0

IN,2020-03-20,50,1

IN,2020-03-19,38,1

IN,2020-03-18,14,0

IN,2020-03-17,23,1

IN,2020-03-16,6,0

IN,2020-03-15,11,0

IN,2020-03-14,20,0

IN,2020-03-13,9,1

IN,2020-03-12,11,0

IN,2020-03-11,6,1

IN,2020-03-10,13,0

IN,2020-03-09,4,0

IN,2020-03-08,5,0

IN,2020-03-07,3,0

IN,2020-03-06,1,0

IN,2020-03-05,2,0

IN,2020-03-04,23,0

IN,2020-03-02,2,0

IN,2020-02-16,0,0

IN,2020-02-13,0,0

IN,2020-02-03,1,0

IN,2020-02-02,1,0

IN,2020-01-31,0,0

IN,2020-01-31,0,0

IN,2020-01-30,0,0

IN,2020-01-30,0,0

IN,2020-01-29,1,0

ID,2020-04-16,380,27

ID,2020-04-15,297,10

ID,2020-04-14,282,60

ID,2020-04-13,316,26

ID,2020-04-12,399,46

ID,2020-04-11,330,21

ID,2020-04-10,219,26

ID,2020-04-09,337,40

ID,2020-04-08,218,19

ID,2020-04-07,247,12

ID,2020-04-06,218,11

ID,2020-04-05,181,7

ID,2020-04-04,106,10

ID,2020-04-03,196,11

ID,2020-04-02,113,13

ID,2020-04-01,149,21

ID,2020-03-31,114,14

ID,2020-03-30,129,8

ID,2020-03-29,130,12

ID,2020-03-28,109,15

ID,2020-03-27,153,9

ID,2020-03-26,103,20

ID,2020-03-25,104,3

ID,2020-03-24,107,6

ID,2020-03-23,65,1

ID,2020-03-22,64,10

ID,2020-03-21,81,6

ID,2020-03-20,58,7

ID,2020-03-19,84,6

ID,2020-03-18,55,14

ID,2020-03-17,38,0

ID,2020-03-16,17,0

ID,2020-03-15,21,0

ID,2020-03-14,27,1

ID,2020-03-13,35,3

ID,2020-03-11,7,1

ID,2020-03-10,8,0

ID,2020-03-09,13,0

ID,2020-03-08,2,0

ID,2020-03-06,2,0

ID,2020-03-02,2,0

CI,2020-03-18,0,0

CI,2020-04-15,0,0

CI,2020-04-14,12,0

CI,2020-04-13,52,1

CI,2020-04-12,41,1

CI,2020-04-11,89,1

CI,2020-04-10,0,0

CI,2020-04-09,60,0

CI,2020-04-08,35,0

CI,2020-04-07,26,0

CI,2020-04-06,62,0

CI,2020-04-05,16,2

CI,2020-04-04,27,0

CI,2020-04-03,24,0

CI,2020-04-02,4,0

CI,2020-04-01,11,0

CI,2020-03-31,11,0

CI,2020-03-30,3,0

CI,2020-03-29,64,1

CI,2020-03-28,0,0

CI,2020-03-27,5,0

CI,2020-03-26,16,0

CI,2020-03-25,7,0

CI,2020-03-24,48,0

CI,2020-03-23,11,0

CI,2020-03-21,5,0

CI,2020-03-19,3,0

CI,2020-03-18,1,0

CI,2020-03-17,4,0

CI,2020-03-13,0,0

CI,2020-03-12,0,0

CI,2020-03-11,1,0

IR,2020-04-16,1606,92

IR,2020-04-15,1512,94

IR,2020-04-14,1574,98

IR,2020-04-13,1617,111

IR,2020-04-12,1657,117

IR,2020-04-11,1837,125

IR,2020-04-10,1972,122

IR,2020-04-09,1634,117

IR,2020-04-08,1997,121

IR,2020-04-07,2089,133

IR,2020-04-06,2274,136

IR,2020-04-05,2483,151

IR,2020-04-04,2560,158

IR,2020-04-03,2715,134

IR,2020-04-02,2875,124

IR,2020-04-01,2988,138

IR,2020-03-31,3110,141

IR,2020-03-30,3186,117

IR,2020-03-29,2901,123

IR,2020-03-28,3076,139

IR,2020-03-27,2926,144

IR,2020-03-26,2389,157

IR,2020-03-25,2206,143

IR,2020-03-24,1762,122

IR,2020-03-23,1411,127

IR,2020-03-22,1028,129

IR,2020-03-21,966,123

IR,2020-03-20,1237,149

IR,2020-03-19,1046,149

IR,2020-03-18,1192,147

IR,2020-03-17,1178,135

IR,2020-03-16,1053,129

IR,2020-03-15,1209,113

IR,2020-03-14,1365,97

IR,2020-03-13,1289,85

IR,2020-03-12,1075,75

IR,2020-03-11,958,63

IR,2020-03-10,881,54

IR,2020-03-09,595,43

IR,2020-03-08,743,49

IR,2020-03-07,1076,21

IR,2020-03-06,1234,17

IR,2020-03-05,591,15

IR,2020-03-04,586,15

IR,2020-03-03,835,11

IR,2020-03-02,523,12

IR,2020-03-01,385,11

IR,2020-02-29,205,9

IR,2020-02-28,143,8

IR,2020-02-27,106,7

IR,2020-02-26,44,3

IR,2020-02-25,34,4

IR,2020-02-24,18,4

IR,2020-02-23,15,3

IR,2020-02-22,10,1

IR,2020-02-21,13,2

IR,2020-02-20,3,0

IR,2020-02-19,2,2

IQ,2020-04-16,0,0

IQ,2020-04-15,15,1

IQ,2020-04-14,22,0

IQ,2020-04-13,26,2

IQ,2020-04-12,34,4

IQ,2020-04-11,39,2

IQ,2020-04-10,47,1

IQ,2020-04-09,30,0

IQ,2020-04-08,80,4

IQ,2020-04-07,91,1

IQ,2020-04-06,70,3

IQ,2020-04-05,83,5

IQ,2020-04-04,58,2

IQ,2020-04-03,48,0

IQ,2020-04-02,44,2

IQ,2020-04-01,34,2

IQ,2020-03-31,64,4

IQ,2020-03-30,83,4

IQ,2020-03-29,41,0

IQ,2020-03-28,48,2

IQ,2020-03-27,76,4

IQ,2020-03-26,36,7

IQ,2020-03-25,30,2

IQ,2020-03-24,50,4

IQ,2020-03-23,33,3

IQ,2020-03-22,19,3

IQ,2020-03-21,6,0

IQ,2020-03-20,16,4

IQ,2020-03-19,28,1

IQ,2020-03-18,10,1

IQ,2020-03-17,30,1

IQ,2020-03-16,8,0

IQ,2020-03-14,15,1

IQ,2020-03-13,30,1

IQ,2020-03-12,0,1

IQ,2020-03-11,0,0

IQ,2020-03-10,11,1

IQ,2020-03-09,0,0

IQ,2020-03-08,6,2

IQ,2020-03-07,14,1

IQ,2020-03-06,5,1

IQ,2020-03-04,3,2

IQ,2020-03-03,6,0

IQ,2020-03-02,7,0

IQ,2020-03-01,6,0

IQ,2020-02-29,6,0

IQ,2020-02-27,2,0

IQ,2020-02-26,4,0

IQ,2020-02-24,1,0

IQ,2020-02-23,0,0

IE,2020-04-16,0,0

IE,2020-04-15,1068,38

IE,2020-04-14,832,41

IE,2020-04-13,992,31

IE,2020-04-12,727,14

IE,2020-04-11,839,33

IE,2020-04-10,1515,24

IE,2020-04-09,500,28

IE,2020-04-08,365,25

IE,2020-04-07,345,36

IE,2020-04-06,370,16

IE,2020-04-05,390,21

IE,2020-04-04,331,17

IE,2020-04-03,424,22

IE,2020-04-02,402,13

IE,2020-04-01,212,14

IE,2020-03-31,325,17

IE,2020-03-30,295,8

IE,2020-03-29,200,10

IE,2020-03-28,294,14

IE,2020-03-27,302,3

IE,2020-03-26,255,10

IE,2020-03-25,235,2

IE,2020-03-24,204,1

IE,2020-03-23,219,2

IE,2020-03-22,121,1

IE,2020-03-21,102,0

IE,2020-03-20,126,0

IE,2020-03-19,265,1

IE,2020-03-18,69,0

IE,2020-03-17,54,0

IE,2020-03-16,40,0

IE,2020-03-14,39,1

IE,2020-03-13,47,0

IE,2020-03-11,9,1

IE,2020-03-10,13,0

IE,2020-03-09,2,0

IE,2020-03-08,1,0

IE,2020-03-06,12,0

IE,2020-03-04,4,0

IE,2020-03-03,1,0

IE,2020-03-01,0,0

IE,2020-02-29,1,0

IL,2020-04-16,90,10

IL,2020-04-15,455,7

IL,2020-04-14,460,7

IL,2020-04-13,441,13

IL,2020-04-12,402,2

IL,2020-04-11,335,6

IL,2020-04-10,440,9

IL,2020-04-09,564,13

IL,2020-04-08,156,8

IL,2020-04-07,344,8

IL,2020-04-06,474,8

IL,2020-04-05,579,5

IL,2020-04-04,423,4

IL,2020-04-03,571,4

IL,2020-04-02,765,10

IL,2020-04-01,734,6

IL,2020-03-31,663,4

IL,2020-03-30,448,1

IL,2020-03-29,628,3

IL,2020-03-28,584,0

IL,2020-03-27,342,4

IL,2020-03-26,324,3

IL,2020-03-25,439,2

IL,2020-03-24,488,2

IL,2020-03-23,371,0

IL,2020-03-22,188,0

IL,2020-03-21,178,1

IL,2020-03-20,28,0

IL,2020-03-19,244,0

IL,2020-03-18,96,0

IL,2020-03-17,82,0

IL,2020-03-16,4,0

IL,2020-03-15,58,0

IL,2020-03-14,32,0

IL,2020-03-13,30,0

IL,2020-03-12,22,0

IL,2020-03-11,51,0

IL,2020-03-10,19,0

IL,2020-03-08,18,0

IL,2020-03-06,5,0

IL,2020-03-05,1,0

IL,2020-03-04,3,0

IL,2020-03-03,2,0

IL,2020-03-01,3,0

IL,2020-02-29,3,0

IL,2020-02-28,1,0

IL,2020-02-27,1,0

IL,2020-02-26,1,0

IL,2020-02-22,0,0

IL,2020-02-21,1,0

IT,2020-04-16,0,0

IT,2020-04-15,2667,578

IT,2020-04-14,2972,602

IT,2020-04-13,3153,566

IT,2020-04-12,4092,431

IT,2020-04-11,4694,619

IT,2020-04-10,3951,570

IT,2020-04-09,4204,610

IT,2020-04-08,3836,542

IT,2020-04-07,3039,604

IT,2020-04-06,3599,636

IT,2020-04-05,4316,525

IT,2020-04-04,4805,681

IT,2020-04-03,4585,766

IT,2020-04-02,4668,760

IT,2020-04-01,4782,727

IT,2020-03-31,4053,837

IT,2020-03-30,4050,812

IT,2020-03-29,5217,756

IT,2020-03-28,5974,889

IT,2020-03-27,5909,919

IT,2020-03-26,6203,712

IT,2020-03-25,5210,683

IT,2020-03-24,5249,743

IT,2020-03-23,4789,601

IT,2020-03-22,5560,651

IT,2020-03-21,6557,793

IT,2020-03-20,5986,627

IT,2020-03-19,5322,427

IT,2020-03-18,4207,475

IT,2020-03-17,3526,345

IT,2020-03-16,3233,349

IT,2020-03-14,7087,543

IT,2020-03-13,5198,439

IT,2020-03-11,2313,196

IT,2020-03-10,977,168

IT,2020-03-09,1797,97

IT,2020-03-08,1492,133

IT,2020-03-07,1247,36

IT,2020-03-06,778,49

IT,2020-03-05,769,41

IT,2020-03-04,587,28

IT,2020-03-03,466,27

IT,2020-03-02,342,18

IT,2020-03-01,566,5

IT,2020-02-29,240,8

IT,2020-02-28,233,4

IT,2020-02-27,202,5

IT,2020-02-26,131,2

IT,2020-02-25,93,3

IT,2020-02-24,74,4

IT,2020-02-23,93,1

IT,2020-02-22,42,1

IT,2020-02-21,17,1

IT,2020-02-07,1,0

IT,2020-01-31,0,0

IT,2020-01-31,0,0

IT,2020-01-31,0,0

IT,2020-01-30,2,0

JM,2020-04-16,0,0

JM,2020-04-15,52,1

JM,2020-04-14,0,0

JM,2020-04-13,4,0

JM,2020-04-12,4,0

JM,2020-04-11,2,0

JM,2020-04-10,0,0

JM,2020-04-09,0,0

JM,2020-04-08,0,1

JM,2020-04-07,5,0

JM,2020-04-06,0,0

JM,2020-04-05,5,0

JM,2020-04-04,6,0

JM,2020-04-03,0,0

JM,2020-04-02,3,0

JM,2020-04-01,8,2

JM,2020-03-31,0,0

JM,2020-03-30,4,0

JM,2020-03-29,2,0

JM,2020-03-28,4,0

JM,2020-03-27,0,0

JM,2020-03-26,0,0

JM,2020-03-25,5,0

JM,2020-03-24,2,0

JM,2020-03-23,3,0

JM,2020-03-20,1,0

JM,2020-03-19,2,1

JM,2020-03-18,1,0

JM,2020-03-17,2,0

JM,2020-03-16,0,0

JM,2020-03-13,8,0

JM,2020-03-12,1,0

JM,2020-03-11,1,0

JP,2020-04-16,526,32

JP,2020-04-15,455,3

JP,2020-04-14,275,20

JP,2020-04-13,622,15

JP,2020-04-12,743,9

JP,2020-04-11,475,0

JP,2020-04-10,863,5

JP,2020-04-09,410,1

JP,2020-04-08,351,1

JP,2020-04-07,252,7

JP,2020-04-06,515,8

JP,2020-04-05,0,0

JP,2020-04-04,522,14

JP,2020-04-03,122,1

JP,2020-04-02,317,5

JP,2020-04-01,225,1

JP,2020-03-31,87,2

JP,2020-03-30,0,0

JP,2020-03-29,173,2

JP,2020-03-28,225,3

JP,2020-03-27,81,2

JP,2020-03-26,80,2

JP,2020-03-25,114,2

JP,2020-03-24,65,1

JP,2020-03-23,42,2

JP,2020-03-22,79,5

JP,2020-03-21,44,2

JP,2020-03-20,39,4

JP,2020-03-19,35,0

JP,2020-03-18,11,0

JP,2020-03-17,53,2

JP,2020-03-16,0,5

JP,2020-03-14,138,3

JP,2020-03-13,62,3

JP,2020-03-12,0,1

JP,2020-03-11,58,5

JP,2020-03-10,70,0

JP,2020-03-09,9,11

JP,2020-03-08,41,0

JP,2020-03-07,41,0

JP,2020-03-06,60,0

JP,2020-03-05,29,0

JP,2020-03-04,38,0

JP,2020-03-03,19,0

JP,2020-03-02,18,0

JP,2020-03-01,15,1

JP,2020-02-29,13,1

JP,2020-02-28,14,0

JP,2020-02-27,25,2

JP,2020-02-26,19,1

JP,2020-02-25,11,0

JP,2020-02-24,12,0

JP,2020-02-23,25,0

JP,2020-02-22,17,0

JP,2020-02-21,11,0

JP,2020-02-20,10,0

JP,2020-02-19,10,0

JP,2020-02-18,8,0

JP,2020-02-17,7,0

JP,2020-02-16,16,0

JP,2020-02-15,14,0

JP,2020-02-14,1,0

JP,2020-02-13,0,1

JP,2020-02-12,2,0

JP,2020-02-11,0,0

JP,2020-02-10,0,0

JP,2020-02-09,1,0

JP,2020-02-07,0,0

JP,2020-02-06,23,0

JP,2020-02-04,2,0

JP,2020-02-01,0,0

JP,2020-02-01,0,0

JP,2020-01-31,5,0

JP,2020-01-31,0,0

JP,2020-01-30,4,0

JP,2020-01-30,0,0

JP,2020-01-29,4,0

JP,2020-01-29,0,0

JP,2020-01-28,0,0

JP,2020-01-28,0,0

JP,2020-01-27,3,0

JP,2020-01-27,0,0

JP,2020-01-26,0,0

JP,2020-01-26,0,0

JP,2020-01-25,2,0

JP,2020-01-25,0,0

JP,2020-01-24,0,0

JP,2020-01-24,0,0

JP,2020-01-23,1,0

JP,2020-01-23,0,0

JP,2020-01-22,0,0

JP,2020-01-22,0,0

JP,2020-01-21,2,0

JE,2020-03-18,0,0

JE,2020-03-17,0,0

JE,2020-03-14,2,0

JO,2020-04-16,0,0

JO,2020-04-15,4,0

JO,2020-04-14,6,0

JO,2020-04-13,2,0

JO,2020-04-12,8,0

JO,2020-04-11,9,0

JO,2020-04-10,0,0

JO,2020-04-09,14,1

JO,2020-04-08,5,0

JO,2020-04-07,4,0

JO,2020-04-06,4,1

JO,2020-04-05,22,0

JO,2020-04-04,13,0

JO,2020-04-03,11,0

JO,2020-04-02,21,0

JO,2020-04-01,4,0

JO,2020-03-31,6,0

JO,2020-03-30,9,2

JO,2020-03-29,13,2

JO,2020-03-28,11,0

JO,2020-03-27,23,1

JO,2020-03-26,40,0

JO,2020-03-25,18,0

JO,2020-03-24,27,0

JO,2020-03-23,15,0

JO,2020-03-22,27,0

JO,2020-03-20,16,0

JO,2020-03-19,17,0

JO,2020-03-18,18,0

JO,2020-03-17,17,0

JO,2020-03-16,9,0

JO,2020-03-15,7,0

JO,2020-03-14,0,0

JO,2020-03-13,0,0

JO,2020-03-11,0,0

JO,2020-03-03,1,0

KZ,2020-04-16,67,1

KZ,2020-04-15,63,2

KZ,2020-04-14,141,2

KZ,2020-04-13,140,2

KZ,2020-04-12,86,0

KZ,2020-04-11,53,0

KZ,2020-04-10,31,2

KZ,2020-04-09,54,1

KZ,2020-04-08,30,1

KZ,2020-04-07,35,0

KZ,2020-04-06,78,0

KZ,2020-04-05,53,1

KZ,2020-04-04,67,0

KZ,2020-04-03,29,3

KZ,2020-04-02,55,0

KZ,2020-04-01,37,1

KZ,2020-03-31,41,1

KZ,2020-03-30,18,0

KZ,2020-03-29,56,0

KZ,2020-03-28,78,0

KZ,2020-03-27,39,0

KZ,2020-03-26,30,1

KZ,2020-03-25,9,0

KZ,2020-03-24,10,0

KZ,2020-03-23,2,0

KZ,2020-03-22,7,0

KZ,2020-03-21,4,0

KZ,2020-03-20,5,3

KZ,2020-03-19,9,0

KZ,2020-03-18,2,0

KZ,2020-03-17,23,0

KZ,2020-03-16,1,0

KZ,2020-03-15,3,0

KZ,2020-03-14,2,0

KZ,2020-03-13,0,0

KZ,2020-03-11,4,0

KE,2020-04-16,9,1

KE,2020-04-15,9,1

KE,2020-04-14,8,0

KE,2020-04-13,11,1

KE,2020-04-12,6,1

KE,2020-04-11,2,0

KE,2020-04-10,5,0

KE,2020-04-09,5,1

KE,2020-04-08,7,0

KE,2020-04-07,14,0

KE,2020-04-06,16,2

KE,2020-04-05,16,0

KE,2020-04-04,4,0

KE,2020-04-03,12,1

KE,2020-04-02,29,2

KE,2020-04-01,22,0

KE,2020-03-31,9,0

KE,2020-03-30,8,0

KE,2020-03-29,4,0

KE,2020-03-28,7,0

KE,2020-03-27,0,0

KE,2020-03-26,3,1

KE,2020-03-25,3,0

KE,2020-03-24,9,0

KE,2020-03-23,1,0

KE,2020-03-22,8,0

KE,2020-03-19,4,0

KE,2020-03-16,0,0

KE,2020-03-13,2,0

KE,2020-03-11,1,0

KW,2020-04-16,119,0

KW,2020-04-15,50,0

KW,2020-04-14,55,1

KW,2020-04-13,66,1

KW,2020-04-12,80,0

KW,2020-04-11,161,0

KW,2020-04-10,83,0

KW,2020-04-09,55,0

KW,2020-04-08,112,0

KW,2020-04-07,78,0

KW,2020-04-06,109,0

KW,2020-04-05,77,0

KW,2020-04-04,62,1

KW,2020-04-03,75,0

KW,2020-04-02,25,0

KW,2020-04-01,28,0

KW,2020-03-31,23,0

KW,2020-03-30,11,0

KW,2020-03-29,20,0

KW,2020-03-28,10,0

KW,2020-03-27,17,0

KW,2020-03-26,13,0

KW,2020-03-25,4,0

KW,2020-03-24,2,0

KW,2020-03-23,1,0

KW,2020-03-22,12,0

KW,2020-03-21,17,0

KW,2020-03-20,11,0

KW,2020-03-19,6,0

KW,2020-03-18,12,0

KW,2020-03-17,7,0

KW,2020-03-16,11,0

KW,2020-03-15,8,0

KW,2020-03-14,24,0

KW,2020-03-13,0,0

KW,2020-03-12,8,0

KW,2020-03-11,3,0

KW,2020-03-10,5,0

KW,2020-03-08,3,0

KW,2020-03-07,3,0

KW,2020-03-05,2,0

KW,2020-03-02,11,0

KW,2020-02-28,2,0

KW,2020-02-27,17,0

KW,2020-02-26,15,0

KW,2020-02-25,10,0

KW,2020-02-24,1,0

KG,2020-04-16,17,0

KG,2020-04-15,19,0

KG,2020-04-14,11,0

KG,2020-04-13,42,0

KG,2020-04-12,38,0

KG,2020-04-11,41,0

KG,2020-04-10,18,1

KG,2020-04-09,10,0

KG,2020-04-08,42,0

KG,2020-04-07,12,0

KG,2020-04-06,69,3

KG,2020-04-05,3,0

KG,2020-04-04,14,0

KG,2020-04-03,14,1

KG,2020-04-02,5,0

KG,2020-04-01,4,0

KG,2020-03-31,13,0

KG,2020-03-30,10,0

KG,2020-03-29,26,0

KG,2020-03-28,0,0

KG,2020-03-27,14,0

KG,2020-03-26,0,0

KG,2020-03-25,2,0

KG,2020-03-24,26,0

KG,2020-03-23,2,0

KG,2020-03-21,8,0

KG,2020-03-20,3,0

KG,2020-03-18,3,0

LA,2020-03-18,0,0

LA,2020-04-15,0,0

LA,2020-04-14,0,0

LA,2020-04-13,0,0

LA,2020-04-12,1,0

LA,2020-04-11,2,0

LA,2020-04-10,0,0

LA,2020-04-09,1,0

LA,2020-04-08,1,0

LA,2020-04-07,2,0

LA,2020-04-06,1,0

LA,2020-04-05,1,0

LA,2020-04-04,0,0

LA,2020-04-03,0,0

LA,2020-04-02,0,0

LA,2020-04-01,1,0

LA,2020-03-31,1,0

LA,2020-03-30,0,0

LA,2020-03-29,0,0

LA,2020-03-28,2,0

LA,2020-03-27,0,0

LA,2020-03-26,3,0

LA,2020-03-25,3,0

LV,2020-04-16,9,0

LV,2020-04-15,9,0

LV,2020-04-14,2,0

LV,2020-04-13,4,0

LV,2020-04-12,21,2

LV,2020-04-11,18,0

LV,2020-04-10,23,0

LV,2020-04-09,12,1

LV,2020-04-08,29,0

LV,2020-04-07,6,1

LV,2020-04-06,9,0

LV,2020-04-05,24,0

LV,2020-04-04,16,0

LV,2020-04-03,35,1

LV,2020-04-02,12,0

LV,2020-04-01,48,0

LV,2020-03-31,22,0

LV,2020-03-30,29,0

LV,2020-03-29,42,0

LV,2020-03-28,25,0

LV,2020-03-27,36,0

LV,2020-03-26,23,0

LV,2020-03-25,24,0

LV,2020-03-24,17,0

LV,2020-03-23,41,0

LV,2020-03-22,15,0

LV,2020-03-21,13,0

LV,2020-03-20,25,0

LV,2020-03-19,15,0

LV,2020-03-18,22,0

LV,2020-03-17,15,0

LV,2020-03-16,4,0

LV,2020-03-15,4,0

LV,2020-03-14,9,0

LV,2020-03-13,7,0

LV,2020-03-11,2,0

LV,2020-03-10,2,0

LV,2020-03-09,4,0

LV,2020-03-08,1,0

LV,2020-03-04,0,0

LV,2020-03-02,1,0

LB,2020-04-16,5,0

LB,2020-04-15,17,0

LB,2020-04-14,9,1

LB,2020-04-13,2,0

LB,2020-04-12,11,0

LB,2020-04-11,10,0

LB,2020-04-10,27,1

LB,2020-04-09,6,0

LB,2020-04-08,28,0

LB,2020-04-07,7,0

LB,2020-04-06,14,1

LB,2020-04-05,7,1

LB,2020-04-04,12,0

LB,2020-04-03,14,1

LB,2020-04-02,15,2

LB,2020-04-01,9,2

LB,2020-03-31,24,1

LB,2020-03-30,8,1

LB,2020-03-29,26,2

LB,2020-03-28,21,0

LB,2020-03-27,23,2

LB,2020-03-26,35,0

LB,2020-03-25,15,2

LB,2020-03-24,51,0

LB,2020-03-23,19,0

LB,2020-03-22,61,0

LB,2020-03-21,24,0

LB,2020-03-20,6,0

LB,2020-03-19,24,1

LB,2020-03-18,13,0

LB,2020-03-17,21,0

LB,2020-03-16,0,0

LB,2020-03-15,17,0

LB,2020-03-14,16,0

LB,2020-03-13,16,0

LB,2020-03-12,0,0

LB,2020-03-11,20,2

LB,2020-03-10,9,1

LB,2020-03-08,10,0

LB,2020-03-06,6,0

LB,2020-03-05,3,0

LB,2020-03-04,0,0

LB,2020-03-02,3,0

LB,2020-03-01,6,0

LB,2020-02-29,2,0

LB,2020-02-26,1,0

LB,2020-02-22,0,0

LB,2020-02-21,1,0

LR,2020-04-16,0,0

LR,2020-04-15,0,0

LR,2020-04-14,0,0

LR,2020-04-13,9,1

LR,2020-04-12,2,0

LR,2020-04-11,11,0

LR,2020-04-10,6,1

LR,2020-04-09,0,0

LR,2020-04-08,17,1

LR,2020-04-07,0,0

LR,2020-04-06,1,0

LR,2020-04-05,3,2

LR,2020-04-04,3,1

LR,2020-04-03,1,0

LR,2020-04-02,0,0

LR,2020-04-01,3,0

LR,2020-03-31,0,0

LR,2020-03-30,0,0

LR,2020-03-29,0,0

LR,2020-03-28,0,0

LR,2020-03-27,0,0

LR,2020-03-26,0,0

LR,2020-03-25,0,0

LR,2020-03-24,0,0

LR,2020-03-23,0,0

LR,2020-03-21,1,0

LR,2020-03-18,1,0

LR,2020-03-17,0,0

LR,2020-03-16,1,0

LY,2020-04-16,0,0

LY,2020-04-15,13,0

LY,2020-04-14,9,0

LY,2020-04-13,1,0

LY,2020-04-12,1,0

LY,2020-04-11,0,0

LY,2020-04-10,0,0

LY,2020-04-09,3,0

LY,2020-04-08,1,0

LY,2020-04-07,1,0

LY,2020-04-06,1,0

LY,2020-04-05,0,0

LY,2020-04-04,7,0
